HOUSEID,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000014449,13519.09774,0,49459.43822,2,1,1,2,3,2,2,2,0,33,1,5,5,1,3,2,1,4,3,1,1,4,6,2,0,1,2,2,202202,2,1026
9000014454,8998.871156,12112.66809,0,2,1,1,2,3,2,2,2,10,33,1,7,7,1,2,1,1,2,3,1,3,1,1,1,0,0,2,1,202201,2,1025
9000014457,68404.95684,95727.47403,0,2,3,3,2,3,2,2,2,4,33,1,6,6,1,2,2,1,2,3,1,6,1,1,1,0,0,2,1,202201,2,1025
9000014465,65458.57681,0,295435.6017,2,3,3,2,3,2,2,2,2,32,1,4,4,1,5,2,1,4,2,4,7,1,5,1,1,2,3,1,202201,1,1025
9000014484,8927.595886,11097.15107,0,4,3,2,2,3,2,2,1,0,33,1,5,5,1,4,2,1,2,3,3,2,1,2,1,0,0,4,1,202202,0,1025
9000014485,7593.843278,11351.98921,0,2,1,1,1,3,2,2,2,8,31,1,11,11,1,2,3,1,2,1,5,3,1,4,1,0,0,2,1,202202,1,1025
9000014489,2187.38832,2732.0836,0,1,3,3,1,3,2,2,1,5,31,1,4,4,1,1,1,2,1,1,5,2,1,4,1,0,0,1,1,202201,1,1025
9000014497,24353.67361,30615.60847,0,1,3,1,1,3,2,2,1,0,31,1,1,1,2,4,0,1,3,1,5,5,1,4,1,2,1,3,1,202202,0,1025
9000014505,6140.751988,8907.588362,0,2,3,1,1,3,2,2,2,9,31,1,10,10,1,2,2,1,2,1,5,3,1,4,1,0,0,2,1,202202,1,1025
9000014506,11412.10858,15464.61179,0,2,3,3,1,3,2,2,1,2,31,1,6,6,3,3,0,1,4,1,5,3,1,4,1,1,0,3,1,202202,1,1025
9000014516,52563.21643,74190.65818,0,1,3,3,1,3,2,2,1,0,31,1,1,1,2,1,1,2,1,1,5,5,1,4,1,0,0,1,1,202202,0,1025
9000014526,4437.412015,6147.755509,0,1,3,3,1,3,2,2,1,2,31,1,9,9,1,1,0,2,1,1,5,6,1,4,1,0,0,1,1,202202,1,1025
9000014555,17052.51735,27384.65381,0,3,2,1,2,3,2,2,3,4,32,1,10,10,1,3,4,1,2,2,5,6,4,6,2,0,0,3,2,202202,2,1026
9000014558,3091.605338,4009.087884,0,2,2,1,2,3,2,2,2,4,33,1,5,5,1,2,2,1,10,3,1,2,1,1,1,0,0,2,1,202202,1,1025
9000014580,10808.17015,13773.22671,0,2,3,1,2,3,2,2,2,0,33,1,5,5,1,2,2,1,10,3,1,2,1,1,1,0,0,2,1,202201,0,1025
9000014582,19655.59849,24152.69497,0,2,2,1,1,3,2,1,2,0,31,1,6,6,1,2,2,1,10,1,5,5,1,4,1,0,0,2,1,202202,0,1025
9000014585,10838.92158,15968.42892,0,2,1,1,2,3,2,2,2,2,32,1,11,11,5,2,1,2,2,2,4,4,1,5,1,0,0,2,1,202202,0,1025
9000014603,31732.18172,44321.93716,0,2,3,3,1,3,2,2,2,7,31,1,8,8,1,2,1,1,2,1,5,5,1,4,1,0,0,2,1,202201,2,1025
9000014608,14206.37094,19969.12976,0,2,1,1,1,3,2,2,3,6,31,1,6,6,1,3,4,1,8,1,5,3,1,4,1,1,0,3,1,202202,2,1025
9000014648,10648.82088,14274.99528,0,4,1,1,2,3,2,2,3,2,32,1,6,6,1,4,2,1,2,2,4,3,1,5,1,0,0,4,1,202201,1,1025
9000014666,10266.94066,0,36758.89606,2,2,1,2,3,2,2,2,4,33,1,6,6,1,2,1,1,10,3,3,1,1,2,1,0,0,2,1,202201,0,1025
9000014674,15502.36261,21543.44531,0,1,1,3,1,3,2,2,1,2,31,1,8,8,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202201,1,1025
9000014686,14644.15703,17760.65421,0,2,1,1,1,3,2,2,2,2,31,1,6,6,1,8,2,1,4,1,5,5,4,6,2,5,1,7,2,202201,1,1026
9000014694,57898.14183,0,222503.1016,2,1,1,1,3,2,2,1,2,31,1,6,6,1,2,3,1,2,1,5,7,1,4,1,0,0,2,1,202201,1,1025
9000014698,21853.20275,0,69585.45583,2,3,3,2,3,2,2,2,2,33,1,5,5,2,3,2,1,6,3,2,1,1,2,1,1,0,3,1,202202,2,1025
9000014700,14648.06299,18647.11397,0,2,1,1,2,3,2,2,2,2,34,1,7,7,1,2,2,1,10,4,6,4,4,6,2,0,0,2,2,202202,1,1026
9000014708,8473.797583,0,36527.59749,3,1,1,2,3,2,2,2,0,33,1,7,7,1,3,2,1,10,3,1,7,4,6,2,0,0,3,2,202201,0,1026
9000014709,2219.94212,0,9974.749817,2,2,1,2,3,2,2,2,0,33,1,6,6,1,2,2,1,10,3,1,1,4,6,2,0,0,2,2,202201,0,1026
9000014723,18376.94236,24649.38417,0,1,2,4,2,3,2,2,1,12,33,1,3,3,1,3,1,1,5,3,1,4,4,6,2,2,0,3,2,202202,1,1026
9000014736,7014.357027,8729.829145,0,2,1,1,2,3,2,2,2,8,34,1,5,5,1,4,3,1,4,4,6,5,4,6,2,0,2,2,2,202202,2,1026
9000014737,11391.30307,15689.34328,0,1,1,1,2,3,2,2,1,2,33,1,3,3,1,1,1,2,1,3,1,4,4,6,2,0,0,1,2,202203,0,1026
9000014740,3520.369535,4533.207942,0,2,2,1,2,3,2,2,1,0,33,1,6,6,1,2,3,1,10,3,1,4,4,6,2,0,0,2,2,202202,0,1026
9000014758,15960.62714,21314.46244,0,2,1,1,2,3,2,2,2,4,33,1,9,9,1,3,2,1,6,3,1,6,2,6,1,1,0,3,2,202201,2,1026
9000014821,19255.1718,23880.55452,0,1,3,1,2,3,2,2,1,0,33,1,3,3,5,1,1,2,1,3,1,6,2,6,1,0,0,1,1,202202,1,1026
9000014823,28808.2313,0,139513.744,2,1,1,2,3,2,2,2,9,33,1,7,7,1,3,3,1,6,3,1,7,4,6,2,1,0,3,2,202201,1,1026
9000014824,19491.63163,25811.03385,0,2,2,1,2,3,2,2,2,0,34,1,9,9,1,2,2,1,2,4,6,6,4,6,2,0,0,2,2,202202,2,1026
9000014828,4424.241533,5849.397649,0,1,2,1,2,3,2,2,1,0,33,1,2,2,1,1,1,2,9,3,1,5,4,6,2,0,0,1,2,202202,0,1026
9000014830,6467.351047,8236.009411,0,2,2,1,2,3,2,2,2,7,33,1,7,7,1,2,3,1,2,3,1,4,2,6,1,0,0,2,1,202202,2,1026
9000014836,5819.830279,0,24681.81059,2,1,1,2,3,2,2,2,2,33,1,8,8,1,2,2,1,2,3,1,7,4,6,2,0,0,2,2,202202,2,1026
9000014845,11002.16755,13683.1788,0,2,1,1,2,3,2,2,2,6,33,1,7,7,1,4,2,1,6,3,1,6,2,6,1,2,0,4,1,202202,2,1026
9000014860,29898.52872,38738.0697,0,1,2,1,2,3,2,2,1,0,33,1,2,2,2,1,0,2,1,3,1,4,2,6,1,0,0,1,1,202202,1,1026
9000014863,37840.54212,51955.28714,0,2,1,1,2,3,2,2,2,6,33,1,7,7,1,3,3,1,4,3,1,4,4,6,2,0,1,2,2,202202,2,1026
9000014868,2619.403256,3310.114385,0,2,1,1,2,3,2,2,2,4,33,1,9,9,1,4,2,1,4,3,1,2,4,6,2,1,1,3,2,202202,2,1026
9000014873,3155.853832,0,15587.61817,1,3,1,2,3,2,2,1,2,33,1,3,3,1,1,1,2,1,3,1,1,4,6,2,0,0,1,2,202202,0,1026
9000014879,3414.253053,4485.360124,0,2,2,1,2,3,2,2,2,2,33,1,4,4,1,2,1,1,10,3,1,2,2,6,1,0,0,2,1,202201,0,1026
9000014883,12176.35018,16750.57529,0,1,2,1,2,3,2,2,1,0,33,1,3,3,1,1,1,2,9,3,1,2,4,6,2,0,0,1,2,202203,0,1026
9000014892,13705.83191,19990.67754,0,4,4,1,2,3,2,2,2,0,34,1,4,4,1,4,0,1,2,4,6,3,2,6,1,0,0,4,1,202202,2,1026
9000014893,11785.78745,0,41607.23101,2,1,1,2,3,2,2,1,0,34,1,3,3,1,2,2,1,10,4,6,1,4,6,2,0,0,2,1,202201,0,1026
9000014901,2390.678371,0,12324.37193,2,2,1,2,3,2,2,2,2,33,1,5,5,1,2,2,1,2,3,1,1,4,6,2,0,0,2,2,202201,2,1026
9000014903,17483.55405,21959.51678,0,2,1,1,2,3,2,2,2,1,33,1,5,5,1,3,2,1,4,3,1,5,2,6,1,0,1,2,1,202201,2,1026
9000014913,4718.62996,6202.359589,0,2,1,1,2,3,2,2,2,4,34,1,7,7,1,3,3,1,4,4,6,3,4,6,2,0,1,2,2,202202,2,1026
9000014928,9145.354169,11763.73412,0,2,2,1,2,3,2,2,2,2,33,1,2,2,1,2,11,1,10,3,1,3,2,6,1,0,0,2,1,202201,1,1026
9000014961,8013.185822,10186.20587,0,2,1,1,2,3,2,2,2,8,34,1,6,6,1,2,3,1,10,4,6,6,4,6,2,0,0,2,2,202202,0,1026
9000014962,7477.417631,9486.843469,0,1,1,1,2,3,2,2,1,2,34,1,6,6,1,1,1,2,1,4,6,6,4,6,2,0,0,1,2,202202,1,1026
9000014965,4280.402749,5645.698669,0,1,2,1,2,3,2,2,2,8,33,1,5,5,1,3,5,1,5,3,1,6,2,6,1,2,0,3,1,202202,1,1026
9000014970,10992.10147,13064.71439,0,2,2,1,2,3,2,2,2,4,33,1,5,5,1,2,1,1,2,3,1,5,4,6,2,0,0,2,1,202201,1,1026
9000014990,10496.4117,0,46387.52073,1,1,1,2,4,2,2,1,7,43,1,6,6,1,2,1,1,5,3,1,7,1,1,1,1,0,2,1,202202,1,1027
9000014994,11177.26483,13174.79902,0,1,3,3,2,4,2,2,1,4,42,1,4,4,1,1,1,2,1,2,5,4,1,5,1,0,0,1,1,202203,1,1027
9000014995,29710.51858,34297.32302,0,1,2,1,2,4,2,2,1,0,42,1,5,5,1,1,2,2,9,2,4,5,1,5,1,0,0,1,2,202201,0,1027
9000014996,10093.588,13187.017,0,2,2,2,2,4,2,2,1,2,43,1,4,4,1,2,1,1,2,3,3,3,1,3,1,0,0,2,1,202203,2,1027
9000014998,5367.041772,7395.391557,0,1,2,1,2,4,2,2,1,4,43,1,8,8,1,1,1,2,9,3,1,3,1,1,1,0,0,1,1,202202,0,1027
9000015004,16990.904,21673.05411,0,1,1,1,2,4,2,2,1,2,42,1,8,8,1,1,0,2,1,2,4,6,1,5,1,0,0,1,1,202203,1,1027
9000015013,4035.865477,6122.049379,0,2,1,1,2,4,2,2,2,2,42,2,8,8,1,4,5,1,4,2,4,2,4,6,2,2,0,3,2,202202,2,1028
9000015016,5812.480785,7425.829057,0,2,3,3,2,4,2,2,2,7,42,1,7,7,1,2,2,1,2,2,4,2,1,5,1,0,0,2,1,202202,2,1027
9000015025,13619.33293,16134.00641,0,2,3,2,2,4,2,2,2,2,43,1,6,6,1,2,2,1,7,3,1,5,1,1,1,0,0,2,1,202203,2,1027
9000015038,7648.823596,8799.767606,0,1,3,3,2,4,2,2,0,0,43,1,5,5,1,1,0,2,9,3,2,6,1,1,1,0,0,1,1,202202,0,1027
9000015039,4529.024842,5585.412699,0,1,2,2,2,4,2,2,0,0,42,1,4,4,1,1,0,2,9,2,5,2,1,5,1,0,0,1,1,202201,0,1027
9000015063,7043.695159,9688.632188,0,2,1,1,2,4,2,2,2,8,42,1,11,11,1,2,2,1,10,2,5,3,1,5,1,0,0,2,1,202202,2,1027
9000015070,12906.05298,16257.91303,0,1,2,1,2,4,2,2,1,2,42,1,3,3,1,1,1,2,9,2,5,3,1,5,1,0,0,1,1,202202,0,1027
9000015084,5941.721967,7468.6481,0,2,2,2,2,4,2,2,2,2,43,1,5,5,1,2,2,1,10,3,1,3,1,1,1,0,0,2,1,202201,0,1027
9000015086,30958.59492,40083.15412,0,2,1,1,2,4,2,2,2,11,43,1,7,7,1,4,2,1,4,3,2,4,1,2,1,1,1,3,1,202202,2,1027
9000015091,34895.78248,56465.6421,0,2,1,1,2,4,2,2,3,3,43,1,8,8,1,3,4,1,6,3,1,5,4,6,2,1,0,3,2,202202,2,1028
9000015100,52406.3782,76233.16702,0,1,3,3,2,4,2,2,1,2,43,1,7,7,1,1,1,2,1,3,1,4,4,6,2,0,0,1,2,202202,1,1028
9000015108,6189.301057,0,29819.39025,1,3,3,2,4,2,2,1,6,43,1,8,8,1,1,1,2,1,3,2,1,1,2,1,0,0,1,1,202202,1,1027
9000015124,7505.772254,0,31670.69694,2,1,1,2,4,2,2,2,3,42,1,9,9,1,4,2,1,6,2,4,1,1,5,1,2,0,4,1,202201,1,1027
9000015137,48676.76848,63974.74947,0,2,3,3,2,4,2,2,2,3,43,1,6,6,1,3,2,1,8,3,3,5,1,3,1,1,0,3,1,202202,2,1027
9000015142,4094.402355,6330.554186,0,2,1,1,2,4,2,2,2,6,43,1,7,7,1,2,2,1,2,3,1,2,4,6,2,0,0,2,2,202202,2,1028
9000015145,6965.380983,8052.67932,0,1,1,2,2,4,2,2,1,2,42,1,6,6,1,1,1,2,9,2,5,4,1,5,1,0,0,1,1,202202,0,1027
9000015146,3658.461863,4388.519843,0,1,1,2,2,4,2,2,1,3,42,1,7,7,1,1,1,2,1,2,5,2,1,5,1,0,0,1,1,202202,1,1027
9000015150,5729.243532,7757.211388,0,2,1,1,2,4,2,2,2,9,42,1,11,11,1,2,3,1,2,2,5,6,1,5,1,0,0,2,1,202202,2,1027
9000015165,26091.13787,0,100128.9274,2,1,1,2,4,2,2,1,2,42,1,11,11,1,2,1,2,2,2,5,7,1,5,1,0,0,2,1,202202,1,1027
9000015170,35472.37537,58052.13679,0,2,1,1,2,4,2,2,2,8,43,1,7,7,2,3,3,1,6,3,2,6,4,6,2,1,0,3,2,202202,1,1028
9000015172,8747.832772,12010.28153,0,2,2,1,2,4,2,2,2,5,42,1,10,10,1,2,2,1,2,2,5,3,1,5,1,0,0,2,1,202202,2,1027
9000015173,8332.471407,0,40976.75083,2,1,1,2,4,2,2,2,2,43,1,6,6,1,2,2,1,2,3,3,1,1,3,1,0,0,2,1,202201,2,1027
9000015184,12846.24365,19804.54267,0,2,1,1,2,4,2,2,2,4,43,1,9,9,1,3,2,1,4,3,3,2,1,3,1,0,1,2,2,202203,2,1028
9000015187,13274.69009,17729.79027,0,2,2,4,2,4,2,2,2,19,43,1,4,4,1,5,3,1,6,3,3,4,2,6,1,3,0,5,2,202202,2,1028
9000015194,2372.747054,0,6906.69455,1,3,3,2,4,2,2,1,0,44,1,4,4,1,1,0,2,9,4,6,1,4,6,2,0,0,1,1,202202,0,1028
9000015199,2620.063788,3644.508738,0,1,2,1,2,4,2,2,1,0,43,1,4,4,1,1,1,2,1,3,1,2,4,6,2,0,0,1,2,202202,1,1028
9000015203,7548.32704,11287.53482,0,2,1,1,2,4,2,2,2,8,44,1,7,7,1,2,3,1,2,4,6,3,4,6,2,0,0,2,2,202202,2,1028
9000015205,37373.4401,0,143378.4676,2,3,2,2,4,2,2,2,0,43,1,5,5,1,4,2,1,4,3,1,7,2,6,1,0,2,2,1,202201,0,1028
9000015210,9996.647251,13658.66881,0,1,3,3,2,4,2,2,1,2,43,1,5,5,1,1,1,2,9,3,1,5,2,6,1,0,0,1,1,202201,1,1028
9000015216,2745.775115,4127.540552,0,2,2,1,2,4,2,2,2,0,43,1,9,9,1,2,2,1,2,3,1,6,2,6,1,0,0,2,1,202202,2,1028
9000015224,8610.48595,12627.08107,0,2,3,2,2,4,2,2,2,4,43,1,7,7,3,2,2,1,2,3,1,3,2,6,1,0,0,2,1,202201,2,1028
9000015230,17101.63525,0,51984.70562,1,1,1,2,4,2,2,1,3,44,1,6,6,1,1,4,2,1,4,6,1,4,6,2,0,0,1,2,202201,1,1028
9000015233,2417.258106,3657.75896,0,2,1,1,2,4,2,2,2,2,44,1,8,8,1,2,2,1,2,4,6,5,4,6,2,0,0,2,2,202202,2,1028
9000015234,9407.010872,13258.74302,0,2,2,1,2,4,2,2,2,2,44,1,6,6,1,2,3,1,2,4,6,4,4,6,2,0,0,2,2,202201,1,1028
9000015238,6361.168277,8931.406564,0,2,2,1,2,4,2,2,2,2,44,1,1,1,1,2,2,1,2,4,6,2,4,6,2,0,0,2,2,202202,1,1028
9000015239,10739.12559,0,33723.06201,2,1,1,2,4,2,2,2,3,44,1,5,5,1,3,4,1,6,4,6,1,4,6,2,1,0,3,1,202201,1,1028
9000015244,3137.986012,4738.454027,0,2,2,1,2,4,2,2,2,0,44,1,5,5,1,2,2,1,10,4,6,2,2,6,1,0,0,2,1,202202,0,1028
9000015246,4451.535525,6730.068628,0,4,1,1,2,4,2,2,4,4,43,1,-7,8,1,4,5,1,10,3,1,2,4,6,2,0,0,4,2,202202,2,1028
9000015262,7377.951318,11719.84613,0,2,2,1,2,4,2,2,1,0,44,1,6,6,1,2,3,1,10,4,6,5,4,6,2,0,0,2,2,202202,0,1028
9000015276,3113.595165,4086.342708,0,1,2,4,2,4,2,2,1,5,43,1,4,4,1,1,1,2,9,3,1,3,4,6,2,0,0,1,2,202201,0,1028
9000015282,3721.611711,0,9564.710558,2,2,1,2,4,2,2,2,7,44,1,6,6,1,2,2,1,10,4,6,1,4,6,2,0,0,2,2,202202,2,1028
9000015283,8854.015046,13553.38046,0,2,1,1,2,4,2,2,4,7,44,1,-7,8,1,5,3,1,6,4,6,4,4,6,2,3,0,5,2,202202,2,1028
9000015289,24763.05119,0,74557.67306,3,1,1,2,4,2,2,3,15,43,1,5,5,1,3,1,1,8,3,1,7,2,6,1,0,0,3,1,202202,2,1028
9000015291,1316.907629,1785.057339,0,2,2,1,2,4,2,2,2,0,44,1,4,4,1,2,3,1,10,4,6,2,4,6,2,0,0,2,2,202202,0,1028
9000015293,5241.133974,7785.573354,0,2,2,1,2,4,2,2,2,3,44,1,7,7,1,2,4,1,7,4,6,6,4,6,2,0,0,2,2,202201,1,1028
9000015299,27603.36293,0,106873.7008,1,3,1,2,4,2,2,1,0,44,1,1,1,1,1,1,2,1,4,6,7,4,6,2,0,0,1,2,202209,0,1028
9000015310,14349.68996,20511.03653,0,3,1,1,2,4,2,2,3,8,44,1,4,4,1,6,3,1,6,4,6,4,4,6,2,3,0,6,2,202201,1,1028
9000015343,8564.146491,0,26562.82926,1,1,4,2,4,2,2,1,3,43,1,7,7,1,1,3,2,9,3,1,7,4,6,2,0,0,1,1,202202,1,1028
9000015349,3017.08805,4098.572403,0,2,2,1,2,4,2,2,2,0,43,1,5,5,1,2,2,1,10,3,1,3,4,6,2,0,0,2,2,202202,0,1028
9000015362,15941.93468,21850.60665,0,2,1,1,2,4,2,2,2,6,43,1,6,6,4,2,2,1,10,3,1,4,4,6,2,0,0,2,2,202201,1,1028
9000015368,7618.848616,11530.75254,0,2,2,1,2,4,2,2,2,6,44,1,7,7,1,2,3,1,2,4,6,3,4,6,2,0,0,2,2,202202,1,1028
9000015384,32820.32835,46772.31869,0,1,2,1,2,4,2,2,1,5,44,1,3,3,1,1,1,2,9,4,6,6,2,6,1,0,0,1,1,202201,0,1028
9000015385,3206.027902,5043.567412,0,2,2,1,2,4,2,2,2,0,44,1,6,6,1,2,2,1,10,4,6,2,4,6,2,0,0,2,2,202202,0,1028
9000015387,7340.781903,0,27727.88849,1,3,3,2,4,2,2,1,0,44,1,1,1,1,1,1,2,9,4,6,1,4,6,2,0,0,1,1,202202,0,1028
9000015405,14580.25727,20969.31773,0,2,1,1,1,5,3,2,2,4,51,1,11,11,1,2,2,1,10,1,5,3,1,4,1,0,0,2,1,202202,0,1029
9000015419,94619.65669,125153.3869,0,1,3,3,2,5,3,2,1,0,52,1,3,3,2,1,1,2,1,2,5,6,1,5,1,0,0,1,1,202202,1,1029
9000015425,19865.07939,26264.84882,0,1,3,3,1,5,3,2,1,2,51,1,3,3,1,1,1,2,9,1,5,4,1,4,1,0,0,1,1,202203,0,1029
9000015435,25637.37586,34762.62135,0,2,3,3,2,5,3,1,2,4,52,1,3,3,1,2,2,1,2,2,4,6,1,5,1,0,0,2,1,202202,2,1029
9000015444,8893.808233,11992.06992,0,3,1,1,1,5,3,2,3,2,51,2,9,9,1,5,2,1,4,1,4,2,1,2,1,2,0,4,1,202201,2,1029
9000015449,5384.745408,6958.474362,0,2,1,1,2,5,3,2,2,0,52,1,5,5,1,2,1,2,10,2,5,6,1,5,1,0,0,2,1,202202,0,1029
9000015451,21675.45919,32534.56366,0,2,1,1,2,5,3,2,2,13,53,1,10,10,1,2,2,1,2,3,3,5,1,3,1,0,0,2,1,202202,2,1029
9000015454,25270.38451,42021.39776,0,2,1,1,2,5,3,2,2,4,52,1,6,6,1,2,2,1,10,2,5,6,1,5,1,0,0,2,1,202202,0,1029
9000015463,6700.555913,9177.262464,0,2,1,1,1,5,3,2,2,4,51,1,9,9,1,2,2,1,10,1,4,3,1,4,1,0,0,2,1,202202,1,1029
9000015479,47019.73741,68127.7711,0,4,2,2,1,5,3,1,3,4,51,1,6,6,1,4,3,1,2,1,5,3,1,4,1,0,0,4,1,202201,2,1029
9000015486,13714.83404,0,55055.97623,4,2,1,2,5,3,1,4,12,52,2,7,7,97,5,2,1,6,2,4,1,1,5,1,1,0,4,1,202202,2,1029
9000015495,15380.51263,0,52500.67083,4,1,1,2,5,3,1,4,8,52,1,8,8,97,4,4,1,2,2,4,1,1,5,1,0,0,4,1,202202,3,1029
9000015514,5834.020337,8187.034118,0,1,3,3,2,5,3,2,1,2,52,1,8,8,1,1,1,2,1,2,4,2,1,5,1,0,0,1,1,202201,1,1029
9000015525,18273.28634,0,63152.83101,2,1,1,1,5,3,2,2,4,51,1,9,9,2,2,2,1,2,1,5,1,1,4,1,0,0,2,1,202201,2,1029
9000015535,20513.94712,0,93794.33431,2,1,4,2,5,3,2,2,2,53,1,4,4,1,4,2,1,4,3,1,1,4,6,2,1,1,3,2,202201,2,1030
9000015542,20233.94893,29008.73684,0,2,2,1,2,5,3,2,2,3,53,1,11,11,1,2,2,1,2,3,1,4,1,1,1,0,0,2,1,202204,2,1029
9000015550,9003.680291,12781.59242,0,3,1,1,2,5,3,2,2,18,53,1,8,8,1,3,2,1,10,3,3,3,1,3,1,0,0,3,1,202202,2,1029
9000015562,8066.909517,10297.82434,0,1,2,1,2,5,3,2,1,2,53,1,6,6,1,1,1,2,1,3,3,6,1,3,1,0,0,1,1,202202,1,1029
9000015566,44849.28241,0,118932.0257,2,2,1,1,5,3,2,2,2,51,1,11,11,3,3,2,1,6,1,4,1,1,4,1,1,0,3,1,202201,1,1029
9000015571,9526.613076,13388.5276,0,2,1,1,2,5,3,2,2,8,53,1,8,8,1,3,2,1,8,3,3,2,4,6,2,1,0,3,1,202201,2,1029
9000015572,14833.62049,0,51279.89246,2,2,1,2,5,3,2,2,2,52,1,11,11,1,2,2,1,10,2,4,1,1,5,1,0,0,2,2,202201,0,1030
9000015575,10181.80638,12835.34921,0,1,3,3,2,5,3,1,1,4,53,1,3,3,6,1,1,2,1,3,1,6,1,1,1,0,0,1,1,202202,1,1029
9000015584,18402.77121,26102.77398,0,4,1,1,2,5,3,2,4,14,53,1,9,9,1,4,4,1,8,3,1,3,4,6,2,0,0,4,2,202202,4,1030
9000015587,3340.378342,4172.834009,0,1,2,1,2,5,3,2,1,4,53,1,4,4,1,1,1,2,9,3,3,3,1,3,1,0,0,1,1,202202,1,1029
9000015607,23299.85606,0,95858.49815,1,3,3,1,5,3,2,1,0,51,1,6,6,1,1,1,2,1,1,5,7,1,4,1,0,0,1,1,202207,1,1029
9000015623,10433.41441,0,32398.74973,2,2,1,2,5,3,2,2,4,52,1,8,8,1,2,3,1,2,2,4,1,1,5,1,0,0,2,1,202201,1,1029
9000015626,6622.139947,9597.512164,0,2,1,1,2,5,3,2,2,2,52,1,11,11,1,4,2,1,4,2,4,3,4,6,2,1,1,3,2,202202,0,1030
9000015627,31362.56845,48104.16954,0,2,2,4,2,5,3,2,1,0,53,1,3,3,1,2,1,1,2,3,1,5,4,6,2,0,0,2,2,202202,0,1030
9000015638,4991.085443,7165.973597,0,2,2,1,2,5,3,2,2,2,52,1,7,7,1,2,2,1,10,2,4,4,1,5,1,0,0,2,1,202202,0,1029
9000015657,4294.964506,6186.218926,0,2,3,2,1,5,3,2,2,0,51,1,8,8,1,2,2,1,2,1,5,5,1,4,1,0,0,2,1,202202,2,1029
9000015676,4397.392572,0,12856.32999,2,2,1,2,5,3,2,2,2,52,1,11,11,1,2,2,1,2,2,4,1,1,2,1,0,0,2,1,202202,0,1029
9000015677,30015.13816,40411.07781,0,2,3,3,2,5,3,2,2,2,53,1,5,5,2,2,1,1,2,3,1,2,4,6,2,0,0,2,2,202202,2,1030
9000015678,8555.38571,12403.22816,0,2,1,1,2,5,3,2,2,8,52,1,11,11,1,2,2,1,2,2,4,2,1,5,1,0,0,2,1,202201,2,1029
9000015687,24499.5122,32804.93186,0,2,1,1,2,5,3,2,2,10,53,2,7,7,1,4,2,1,6,3,3,4,1,2,1,2,0,3,1,202201,2,1029
9000015699,4592.425856,6046.000146,0,2,2,1,1,5,3,2,2,2,51,1,6,6,1,2,2,1,10,1,5,3,1,4,1,0,0,2,1,202203,1,1029
9000015701,5020.684698,7243.249074,0,2,2,1,2,5,3,2,1,2,53,1,7,7,1,2,1,1,10,3,3,4,1,3,1,0,0,2,1,202203,1,1029
9000015706,11965.0758,0,41852.97568,1,1,2,2,5,3,2,1,5,53,1,10,10,1,1,1,2,9,3,2,7,1,2,1,0,0,1,1,202202,1,1029
9000015719,5457.190706,7104.622754,0,5,2,4,2,5,3,2,5,6,53,1,6,6,1,8,3,1,4,3,2,2,4,6,2,2,1,7,2,202202,5,1030
9000015722,12252.73584,16053.2728,0,2,1,1,2,5,3,2,2,3,52,1,6,6,1,2,3,1,10,2,4,3,1,5,1,0,0,2,1,202202,0,1029
9000015747,3909.843565,0,11412.74158,2,1,1,1,5,3,2,2,4,51,1,8,8,1,2,2,1,10,1,5,1,1,4,1,0,0,2,1,202202,0,1029
9000015757,21928.14129,0,82611.01117,1,2,3,1,5,3,2,1,2,51,1,6,6,1,1,1,2,9,1,5,7,1,4,1,0,0,1,1,202201,0,1029
9000015758,3419.411879,4447.646359,0,2,2,1,2,5,3,2,2,14,53,1,6,6,1,2,3,1,10,3,3,6,1,3,1,0,0,2,1,202202,0,1029
9000015759,222440.5884,269336.1516,0,1,3,3,1,5,3,1,1,2,51,1,4,4,97,1,1,2,1,1,5,5,1,4,1,0,0,1,1,202201,1,1029
9000015761,9289.70819,0,31451.16003,2,1,1,2,5,3,2,2,6,53,2,8,8,1,4,2,1,6,3,1,1,2,6,1,2,0,3,2,202205,2,1030
9000015769,4139.856245,0,15327.65434,2,1,1,2,5,3,2,2,8,53,1,7,7,1,2,2,1,10,3,2,1,1,2,1,0,0,2,1,202201,1,1029
9000015772,27619.49033,36139.02887,0,1,1,1,1,5,3,2,1,3,51,1,7,7,1,1,1,2,9,1,5,2,1,4,1,0,0,1,1,202201,0,1029
9000015790,11644.63933,16783.59269,0,2,3,1,2,5,3,2,2,2,52,1,11,11,2,2,3,2,10,2,4,3,1,5,1,0,0,2,1,202203,1,1029
9000015799,64354.83301,101502.9777,0,2,1,1,1,5,3,1,1,5,51,1,10,10,1,2,1,1,10,1,5,6,1,4,1,0,0,2,1,202203,1,1029
9000015807,4463.312475,5718.727885,0,3,1,2,2,5,3,2,2,2,52,1,5,5,1,3,1,1,10,2,5,3,1,5,1,0,0,3,1,202202,1,1029
